# Current_8500.csv run at 2000-09-01 12:00:00 PDT on 9883 links
link_name,currA_real,currA_imag,currB_real,currB_imag,currC_real,currC_imag
T227100746A,0.443054,-0.682802,0.000000,0.000000,0.000000,0.000000
T5356794C,0.000000,0.000000,0.000000,0.000000,0.539147,1.393891
T5351020C,0.000000,0.000000,0.000000,0.000000,0.538674,1.419331
T5338935B,0.000000,0.000000,-0.865276,-0.012475,0.000000,0.000000
T226193078A,0.761728,-1.138210,0.000000,0.000000,0.000000,0.000000
T21031694B,0.000000,0.000000,-2.239069,-0.015013,0.000000,0.000000
T226193892B,0.000000,0.000000,-0.878160,-0.031905,0.000000,0.000000
T21399619C,0.000000,0.000000,0.000000,0.000000,0.580538,1.405413
T5321887C,0.000000,0.000000,0.000000,0.000000,0.602286,1.410979
T225534325A,0.726832,-1.109320,0.000000,0.000000,0.000000,0.000000
T228219458B,0.000000,0.000000,-1.508199,-0.006568,0.000000,0.000000
T5260543C,0.000000,0.000000,0.000000,0.000000,0.501488,1.411022
T5337722A,0.741697,-1.155107,0.000000,0.000000,0.000000,0.000000
T5138379C,0.000000,0.000000,0.000000,0.000000,0.563800,1.403712
T5260480C,0.000000,0.000000,0.000000,0.000000,0.517335,1.411419
T21389307C,0.000000,0.000000,0.000000,0.000000,0.510720,1.411338
T21399752A,0.724456,-1.132113,0.000000,0.000000,0.000000,0.000000
T21400185A,0.827390,-1.087636,0.000000,0.000000,0.000000,0.000000
T5338927A,0.722613,-1.105820,0.000000,0.000000,0.000000,0.000000
T5338922B,0.000000,0.000000,-1.462082,-0.017930,0.000000,0.000000
T21382813A,1.294068,-1.758776,0.000000,0.000000,0.000000,0.000000
T2224230651C,0.000000,0.000000,0.000000,0.000000,1.773762,4.219414
T5138380C,0.000000,0.000000,0.000000,0.000000,0.225375,0.560113
T21031684A,0.731476,-1.118769,0.000000,0.000000,0.000000,0.000000
T5338921A,0.290089,-0.442867,0.000000,0.000000,0.000000,0.000000
T5337724A,0.444750,-0.688078,0.000000,0.000000,0.000000,0.000000
T28150292A,0.523014,-0.604823,0.000000,0.000000,0.000000,0.000000
T21249674B,0.000000,0.000000,-1.465890,-0.225493,0.000000,0.000000
T5138567A,1.212383,-1.566985,0.000000,0.000000,0.000000,0.000000
T5247060A,0.344174,-0.434290,0.000000,0.000000,0.000000,0.000000
T5391737B,0.000000,0.000000,-1.531560,-0.151828,0.000000,0.000000
T226194280B,0.000000,0.000000,-0.852225,-0.110805,0.000000,0.000000
T5251856C,0.000000,0.000000,0.000000,0.000000,0.269823,0.866046
T5274903C,0.000000,0.000000,0.000000,0.000000,0.322630,0.849301
T226193345A,0.441148,-0.664756,0.000000,0.000000,0.000000,0.000000
T5391765B,0.000000,0.000000,-1.530769,-0.151948,0.000000,0.000000
T5323403B,0.000000,0.000000,-0.905813,-0.002958,0.000000,0.000000
T21209868A,0.738145,-1.145641,0.000000,0.000000,0.000000,0.000000
T5260573C,0.000000,0.000000,0.000000,0.000000,0.310457,0.842467
T5302858C,0.000000,0.000000,0.000000,0.000000,0.569285,1.411197
T225940756B,0.000000,0.000000,-2.277752,-0.003803,0.000000,0.000000
T5392036B,0.000000,0.000000,-1.518145,-0.000317,0.000000,0.000000
T5260500B,0.000000,0.000000,-0.583864,-0.089623,0.000000,0.000000
T28128007C,0.000000,0.000000,0.000000,0.000000,0.549373,1.434399
T5138342C,0.000000,0.000000,0.000000,0.000000,0.566148,1.406912
T5391736B,0.000000,0.000000,-0.916970,-0.090627,0.000000,0.000000
T225571871B,0.000000,0.000000,-0.891129,0.000584,0.000000,0.000000
T5338893A,0.736000,-1.114016,0.000000,0.000000,0.000000,0.000000
T21373784A,1.486099,-2.302696,0.000000,0.000000,0.000000,0.000000
T21455388C,0.000000,0.000000,0.000000,0.000000,0.905280,2.123461
T226193662A,0.805758,-1.041646,0.000000,0.000000,0.000000,0.000000
T5355943C,0.000000,0.000000,0.000000,0.000000,0.587165,1.392165
T5260627A,1.311451,-1.522840,0.000000,0.000000,0.000000,0.000000
T5260650A,0.872084,-1.013374,0.000000,0.000000,0.000000,0.000000
T5339019A,0.459029,-0.662475,0.000000,0.000000,0.000000,0.000000
T5337728A,0.445513,-0.690375,0.000000,0.000000,0.000000,0.000000
T5391744B,0.000000,0.000000,-1.530244,-0.152028,0.000000,0.000000
T5293487B,0.000000,0.000000,-1.486733,-0.158499,0.000000,0.000000
T227447984C,0.000000,0.000000,0.000000,0.000000,1.886905,4.290229
T5302374B,0.000000,0.000000,-0.903342,-0.092745,0.000000,0.000000
T227921427A,1.745327,-2.279694,0.000000,0.000000,0.000000,0.000000
T227921427B,0.000000,0.000000,-3.030807,-0.330684,0.000000,0.000000
T227921427C,0.000000,0.000000,0.000000,0.000000,1.059140,2.831698
T5310561A,0.740215,-1.150626,0.000000,0.000000,0.000000,0.000000
T5338966C,0.000000,0.000000,0.000000,0.000000,0.576259,1.379601
T28127681B,0.000000,0.000000,-1.473826,-0.003504,0.000000,0.000000
T21474614C,0.000000,0.000000,0.000000,0.000000,0.609105,1.405465
T5260503B,0.000000,0.000000,-0.877683,-0.134830,0.000000,0.000000
T226159329A,0.737107,-1.166367,0.000000,0.000000,0.000000,0.000000
T2224386617A,1.093769,-1.677160,0.000000,0.000000,0.000000,0.000000
T5337619A,0.866757,-1.133870,0.000000,0.000000,0.000000,0.000000
T5337619B,0.000000,0.000000,-1.507297,-0.163268,0.000000,0.000000
T5337619C,0.000000,0.000000,0.000000,0.000000,0.527615,1.407503
T5338985A,0.456316,-0.671587,0.000000,0.000000,0.000000,0.000000
T5302509C,0.000000,0.000000,0.000000,0.000000,0.346886,0.840454
T227100753A,0.738019,-1.143552,0.000000,0.000000,0.000000,0.000000
T5355375A,0.731645,-1.145515,0.000000,0.000000,0.000000,0.000000
T5293681A,0.724971,-1.134034,0.000000,0.000000,0.000000,0.000000
T5338957C,0.000000,0.000000,0.000000,0.000000,0.240985,0.560264
T5275007C,0.000000,0.000000,0.000000,0.000000,0.325403,0.853203
T21399112C,0.000000,0.000000,0.000000,0.000000,0.589969,1.403632
T21380156B,0.000000,0.000000,-0.877101,-0.032140,0.000000,0.000000
T5321840B,0.000000,0.000000,-0.585785,-0.001253,0.000000,0.000000
T28120183C,0.000000,0.000000,0.000000,0.000000,0.591725,1.395570
T5302732A,0.488160,-0.638973,0.000000,0.000000,0.000000,0.000000
T5260487A,0.515725,-0.626747,0.000000,0.000000,0.000000,0.000000
T5323279B,0.000000,0.000000,-0.906206,-0.002862,0.000000,0.000000
T5260542A,0.866724,-1.042848,0.000000,0.000000,0.000000,0.000000
T226311345B,0.000000,0.000000,-2.218781,-0.240962,0.000000,0.000000
T21459651C,0.000000,0.000000,0.000000,0.000000,1.883472,4.287964
T5351019C,0.000000,0.000000,0.000000,0.000000,0.321439,0.847618
T5391749B,0.000000,0.000000,-1.527642,-0.152432,0.000000,0.000000
T5321159A,0.442332,-0.694927,0.000000,0.000000,0.000000,0.000000
T5260515A,0.864322,-1.045316,0.000000,0.000000,0.000000,0.000000
T5355606B,0.000000,0.000000,-0.890532,0.000387,0.000000,0.000000
T5321891C,0.000000,0.000000,0.000000,0.000000,0.602111,1.410814
T21399826A,0.724209,-1.130854,0.000000,0.000000,0.000000,0.000000
T5260458B,0.000000,0.000000,-0.560754,-0.115536,0.000000,0.000000
T22112168874C,0.000000,0.000000,0.000000,0.000000,1.174447,2.790314
T5337634C,0.000000,0.000000,0.000000,0.000000,0.555875,1.443531
T21386065C,0.000000,0.000000,0.000000,0.000000,0.518408,1.407923
T226192890C,0.000000,0.000000,0.000000,0.000000,0.909450,2.117153
T225498968B,0.000000,0.000000,-0.906032,-0.002902,0.000000,0.000000
T5391986A,0.738226,-1.145084,0.000000,0.000000,0.000000,0.000000
T5138645B,0.000000,0.000000,-0.870090,-0.100533,0.000000,0.000000
T5337693B,0.000000,0.000000,-0.899026,-0.003120,0.000000,0.000000
T5323236B,0.000000,0.000000,-1.515023,-0.004801,0.000000,0.000000
T226197070A,0.861243,-1.142887,0.000000,0.000000,0.000000,0.000000
T2224237384A,1.085750,-1.679443,0.000000,0.000000,0.000000,0.000000
T5391755B,0.000000,0.000000,-1.516694,-0.154123,0.000000,0.000000
T5338986A,0.760317,-1.125002,0.000000,0.000000,0.000000,0.000000
T5293423B,0.000000,0.000000,-0.897271,-0.093729,0.000000,0.000000
T5260475A,1.297386,-1.576150,0.000000,0.000000,0.000000,0.000000
T5338894A,0.293472,-0.444595,0.000000,0.000000,0.000000,0.000000
T5138560A,0.806467,-1.043435,0.000000,0.000000,0.000000,0.000000
T5260473A,1.297541,-1.576485,0.000000,0.000000,0.000000,0.000000
T21197413C,0.000000,0.000000,0.000000,0.000000,1.807708,4.329553
T5294843A,0.732222,-1.147338,0.000000,0.000000,0.000000,0.000000
T5247036C,0.000000,0.000000,0.000000,0.000000,0.221832,0.569593
T5355843A,0.288799,-0.451435,0.000000,0.000000,0.000000,0.000000
T5391751B,0.000000,0.000000,-1.527013,-0.152529,0.000000,0.000000
T5302812C,0.000000,0.000000,0.000000,0.000000,0.567234,1.408416
T226308731A,1.742522,-2.281007,0.000000,0.000000,0.000000,0.000000
T21396867A,0.725321,-1.134801,0.000000,0.000000,0.000000,0.000000
T5356811A,0.860026,-1.152871,0.000000,0.000000,0.000000,0.000000
T5302811C,0.000000,0.000000,0.000000,0.000000,0.340140,0.843328
T5294845A,0.439629,-0.685197,0.000000,0.000000,0.000000,0.000000
T2224237380A,1.085688,-1.679062,0.000000,0.000000,0.000000,0.000000
T21386877A,0.527324,-0.577459,0.000000,0.000000,0.000000,0.000000
T5138586C,0.000000,0.000000,0.000000,0.000000,0.338008,0.839434
T5247122B,0.000000,0.000000,-0.885141,-0.095188,0.000000,0.000000
T5323400B,0.000000,0.000000,-0.907570,-0.002508,0.000000,0.000000
T21397029A,0.725055,-1.134316,0.000000,0.000000,0.000000,0.000000
T5356791C,0.000000,0.000000,0.000000,0.000000,0.678453,2.180446
T5337646B,0.000000,0.000000,-1.475612,-0.015593,0.000000,0.000000
T5138716C,0.000000,0.000000,0.000000,0.000000,0.578928,1.400231
T5339004B,0.000000,0.000000,-1.477303,-0.051251,0.000000,0.000000
T5355602B,0.000000,0.000000,-0.890413,0.000356,0.000000,0.000000
T5337653B,0.000000,0.000000,-2.212615,-0.027243,0.000000,0.000000
T5323233B,0.000000,0.000000,-0.907018,-0.002637,0.000000,0.000000
T28120126A,1.485820,-2.299034,0.000000,0.000000,0.000000,0.000000
T28120126B,0.000000,0.000000,-2.923832,-0.056926,0.000000,0.000000
T28120126C,0.000000,0.000000,0.000000,0.000000,1.195457,2.860084
T5223658A,0.175442,-0.186755,0.000000,0.000000,0.000000,0.000000
T5138652C,0.000000,0.000000,0.000000,0.000000,0.855755,2.110476
T227678342C,0.000000,0.000000,0.000000,0.000000,0.338235,0.840715
T21249647B,0.000000,0.000000,-1.465883,-0.225494,0.000000,0.000000
T5337700B,0.000000,0.000000,-1.512255,-0.002896,0.000000,0.000000
T5356790C,0.000000,0.000000,0.000000,0.000000,0.180276,0.577742
T5302392A,0.495493,-0.647088,0.000000,0.000000,0.000000,0.000000
T2224237391A,0.721924,-1.117648,0.000000,0.000000,0.000000,0.000000
T5138470C,0.000000,0.000000,0.000000,0.000000,0.225849,0.560743
T5260581C,0.000000,0.000000,0.000000,0.000000,0.522092,1.406987
T226191951B,0.000000,0.000000,-1.531595,-0.151823,0.000000,0.000000
T5392037B,0.000000,0.000000,-1.518201,-0.000292,0.000000,0.000000
T5138797B,0.000000,0.000000,-2.212385,-0.330964,0.000000,0.000000
T5251857C,0.000000,0.000000,0.000000,0.000000,0.269752,0.865932
T5293644A,0.732537,-1.128948,0.000000,0.000000,0.000000,0.000000
T21396606C,0.000000,0.000000,0.000000,0.000000,0.564920,1.405164
T21395720C,0.000000,0.000000,0.000000,0.000000,0.345559,0.837286
T5338897A,0.441775,-0.665230,0.000000,0.000000,0.000000,0.000000
T5355935A,0.434435,-0.673235,0.000000,0.000000,0.000000,0.000000
T5274988C,0.000000,0.000000,0.000000,0.000000,0.325363,0.853149
T5323282B,0.000000,0.000000,-2.221256,-0.077968,0.000000,0.000000
T226109079A,1.106127,-1.742252,0.000000,0.000000,0.000000,0.000000
T5207287B,0.000000,0.000000,-1.470809,-0.219570,0.000000,0.000000
T5302510C,0.000000,0.000000,0.000000,0.000000,0.346899,0.840473
T2224387053A,1.094134,-1.679355,0.000000,0.000000,0.000000,0.000000
T5260631A,0.522601,-0.606843,0.000000,0.000000,0.000000,0.000000
T5355618B,0.000000,0.000000,-1.483312,-0.000896,0.000000,0.000000
T5260575B,0.000000,0.000000,-0.891599,-0.109153,0.000000,0.000000
T5350993C,0.000000,0.000000,0.000000,0.000000,0.326123,0.854209
T5260481C,0.000000,0.000000,0.000000,0.000000,0.518914,1.411408
T5260641B,0.000000,0.000000,-2.180718,-0.358455,0.000000,0.000000
T5337650A,0.438144,-0.667340,0.000000,0.000000,0.000000,0.000000
T5355780B,0.000000,0.000000,-1.468486,-0.004207,0.000000,0.000000
T5275002C,0.000000,0.000000,0.000000,0.000000,0.328971,0.858208
T21452406B,0.000000,0.000000,-1.472217,-0.003606,0.000000,0.000000
T21399326C,0.000000,0.000000,0.000000,0.000000,0.597157,1.424223
T5338964C,0.000000,0.000000,0.000000,0.000000,0.909799,2.117480
T28119958B,0.000000,0.000000,-0.905261,-0.003106,0.000000,0.000000
T21381118B,0.000000,0.000000,-0.877646,-0.032023,0.000000,0.000000
T5337673A,0.733280,-1.120143,0.000000,0.000000,0.000000,0.000000
T2224387138A,1.094132,-1.679346,0.000000,0.000000,0.000000,0.000000
T5323243B,0.000000,0.000000,-0.905446,-0.003053,0.000000,0.000000
T5138564A,0.806382,-1.043091,0.000000,0.000000,0.000000,0.000000
T223400157C,0.000000,0.000000,0.000000,0.000000,0.785289,2.117875
T227989724B,0.000000,0.000000,-1.475863,-0.002630,0.000000,0.000000
T5355592B,0.000000,0.000000,-1.484606,-0.000504,0.000000,0.000000
T5138565A,0.806297,-1.042891,0.000000,0.000000,0.000000,0.000000
T5138720A,0.808357,-1.063036,0.000000,0.000000,0.000000,0.000000
T5338913B,0.000000,0.000000,-1.474785,-0.015010,0.000000,0.000000
T21470326A,0.435252,-0.677197,0.000000,0.000000,0.000000,0.000000
T5355600B,0.000000,0.000000,-1.487560,0.000328,0.000000,0.000000
T226308728A,1.301840,-1.704896,0.000000,0.000000,0.000000,0.000000
T5323265B,0.000000,0.000000,-1.499981,-0.008644,0.000000,0.000000
T5391750B,0.000000,0.000000,-1.527703,-0.152422,0.000000,0.000000
T5260494B,0.000000,0.000000,-2.203039,-0.340131,0.000000,0.000000
T5138770A,0.323878,-0.426434,0.000000,0.000000,0.000000,0.000000
T5302637A,0.445673,-0.690849,0.000000,0.000000,0.000000,0.000000
T5302367B,0.000000,0.000000,-0.904880,-0.092509,0.000000,0.000000
T5391739B,0.000000,0.000000,-1.531311,-0.151870,0.000000,0.000000
T28120855A,0.344434,-0.435792,0.000000,0.000000,0.000000,0.000000
T2224237713A,1.085905,-1.680399,0.000000,0.000000,0.000000,0.000000
T5323241B,0.000000,0.000000,-0.907099,-0.002625,0.000000,0.000000
T5138679A,0.484834,-0.633636,0.000000,0.000000,0.000000,0.000000
T5302813C,0.000000,0.000000,0.000000,0.000000,0.339696,0.842731
T226193745B,0.000000,0.000000,-1.477140,-0.014914,0.000000,0.000000
T228314460C,0.000000,0.000000,0.000000,0.000000,0.442055,1.434747
T5391977A,0.738157,-1.145573,0.000000,0.000000,0.000000,0.000000
T5321854B,0.000000,0.000000,-0.882387,-0.001939,0.000000,0.000000
T5356789C,0.000000,0.000000,0.000000,0.000000,0.270401,0.866960
T5338973A,1.145920,-1.711082,0.000000,0.000000,0.000000,0.000000
T226193838C,0.000000,0.000000,0.000000,0.000000,0.560945,1.380541
T5293652A,0.440759,-0.676780,0.000000,0.000000,0.000000,0.000000
T5293652B,0.000000,0.000000,-2.184997,-0.040820,0.000000,0.000000
T5293652C,0.000000,0.000000,0.000000,0.000000,0.354822,0.845407
T5338978C,0.000000,0.000000,0.000000,0.000000,0.562858,1.382421
T5337703B,0.000000,0.000000,-0.906760,-0.000909,0.000000,0.000000
T21393570C,0.000000,0.000000,0.000000,0.000000,0.326225,0.854311
T0107693B,0.000000,0.000000,-1.461296,-0.229264,0.000000,0.000000
T28128464C,0.000000,0.000000,0.000000,0.000000,0.449337,1.445617
T5260572C,0.000000,0.000000,0.000000,0.000000,0.309863,0.842606
T5293519B,0.000000,0.000000,-0.295073,-0.031560,0.000000,0.000000
T21386157A,0.860882,-1.145924,0.000000,0.000000,0.000000,0.000000
T226163575B,0.000000,0.000000,-1.510239,-0.006048,0.000000,0.000000
T5302514A,0.329763,-0.433740,0.000000,0.000000,0.000000,0.000000
T5138343C,0.000000,0.000000,0.000000,0.000000,0.226013,0.560982
T226192762B,0.000000,0.000000,-0.294960,-0.031585,0.000000,0.000000
T5157717B,0.000000,0.000000,-0.843372,-0.173692,0.000000,0.000000
T5260602B,0.000000,0.000000,-0.899588,-0.097667,0.000000,0.000000
T5138416C,0.000000,0.000000,0.000000,0.000000,0.225302,0.560006
T21397771A,0.444179,-0.686369,0.000000,0.000000,0.000000,0.000000
T21399171C,0.000000,0.000000,0.000000,0.000000,0.353624,0.840947
T226191779C,0.000000,0.000000,0.000000,0.000000,0.589396,1.393716
T5207291C,0.000000,0.000000,0.000000,0.000000,0.533013,1.411442
T5302679A,0.490197,-0.641883,0.000000,0.000000,0.000000,0.000000
T5441854C,0.000000,0.000000,0.000000,0.000000,0.561006,1.380570
T228532641A,1.116764,-1.739429,0.000000,0.000000,0.000000,0.000000
T5138776C,0.000000,0.000000,0.000000,0.000000,0.340464,0.843763
T5302410A,0.826732,-1.086082,0.000000,0.000000,0.000000,0.000000
T5356010A,0.724227,-1.129047,0.000000,0.000000,0.000000,0.000000
T226192994A,0.286979,-0.438953,0.000000,0.000000,0.000000,0.000000
T5337629C,0.000000,0.000000,0.000000,0.000000,0.553406,1.440076
T5338967C,0.000000,0.000000,0.000000,0.000000,0.576293,1.379633
T21397304A,0.439834,-0.685882,0.000000,0.000000,0.000000,0.000000
T5310570A,0.738553,-1.145492,0.000000,0.000000,0.000000,0.000000
T5260637C,0.000000,0.000000,0.000000,0.000000,0.195485,0.563105
T5260577C,0.000000,0.000000,0.000000,0.000000,0.784139,2.117275
T5293658C,0.000000,0.000000,0.000000,0.000000,1.194801,2.858596
T21482279A,0.445494,-0.690326,0.000000,0.000000,0.000000,0.000000
T21015706A,0.438361,-0.667509,0.000000,0.000000,0.000000,0.000000
T5355607B,0.000000,0.000000,-1.487102,0.000209,0.000000,0.000000
T21483138A,0.434923,-0.676100,0.000000,0.000000,0.000000,0.000000
T226192492B,0.000000,0.000000,-0.585677,-0.001230,0.000000,0.000000
T5260591B,0.000000,0.000000,-1.491374,-0.179137,0.000000,0.000000
T5293486C,0.000000,0.000000,0.000000,0.000000,0.579566,1.403724
T5337690B,0.000000,0.000000,-1.498520,-0.006376,0.000000,0.000000
T5356805A,0.515958,-0.697600,0.000000,0.000000,0.000000,0.000000
T5338963C,0.000000,0.000000,0.000000,0.000000,0.362059,0.841486
T5294789A,0.724841,-1.133644,0.000000,0.000000,0.000000,0.000000
T226192684A,0.491712,-0.643078,0.000000,0.000000,0.000000,0.000000
T21475841A,0.862619,-1.048737,0.000000,0.000000,0.000000,0.000000
T5337642C,0.000000,0.000000,0.000000,0.000000,0.836704,2.174132
T21451973B,0.000000,0.000000,-0.882623,-0.001998,0.000000,0.000000
T2224386863A,1.093962,-1.678324,0.000000,0.000000,0.000000,0.000000
T5351021C,0.000000,0.000000,0.000000,0.000000,0.322615,0.849280
T21384099A,1.298247,-1.634908,0.000000,0.000000,0.000000,0.000000
T21384099B,0.000000,0.000000,-3.035473,-0.421127,0.000000,0.000000
T21384099C,0.000000,0.000000,0.000000,0.000000,0.838899,2.153264
T21397645A,0.738218,-1.145032,0.000000,0.000000,0.000000,0.000000
T227896008C,0.000000,0.000000,0.000000,0.000000,0.591806,1.395699
T2224386842A,1.093952,-1.678263,0.000000,0.000000,0.000000,0.000000
T5138752B,0.000000,0.000000,-0.879989,-0.095965,0.000000,0.000000
T5339012B,0.000000,0.000000,-1.469719,-0.052948,0.000000,0.000000
T5138412C,0.000000,0.000000,0.000000,0.000000,0.337807,0.840144
T2224237546A,1.085844,-1.680020,0.000000,0.000000,0.000000,0.000000
T5302861C,0.000000,0.000000,0.000000,0.000000,0.340918,0.844381
T21399630A,0.435225,-0.677212,0.000000,0.000000,0.000000,0.000000
T5337705B,0.000000,0.000000,-1.514893,-0.001743,0.000000,0.000000
T5323277B,0.000000,0.000000,-0.601452,-0.002177,0.000000,0.000000
T5337652B,0.000000,0.000000,-1.472864,-0.016872,0.000000,0.000000
T225571845B,0.000000,0.000000,-0.891164,0.000600,0.000000,0.000000
T5247162B,0.000000,0.000000,-0.886530,-0.094742,0.000000,0.000000
T5247126B,0.000000,0.000000,-0.588905,-0.063242,0.000000,0.000000
T5138561A,0.806464,-1.043423,0.000000,0.000000,0.000000,0.000000
T5293425A,0.821420,-1.079206,0.000000,0.000000,0.000000,0.000000
T5294786C,0.000000,0.000000,0.000000,0.000000,0.353839,0.841792
T5260491C,0.000000,0.000000,0.000000,0.000000,0.784627,2.124135
T5275248B,0.000000,0.000000,-0.566708,-0.073686,0.000000,0.000000
T5339044C,0.000000,0.000000,0.000000,0.000000,0.326275,0.831737
T5356810C,0.000000,0.000000,0.000000,0.000000,0.213244,0.559705
T2223703238C,0.000000,0.000000,0.000000,0.000000,0.233881,0.553811
T28044328C,0.000000,0.000000,0.000000,0.000000,0.338954,0.841721
T5293665C,0.000000,0.000000,0.000000,0.000000,0.595420,1.421503
T225533675B,0.000000,0.000000,-2.303829,-0.229270,0.000000,0.000000
T226191850A,0.724309,-1.129297,0.000000,0.000000,0.000000,0.000000
T5338899C,0.000000,0.000000,0.000000,0.000000,0.348963,0.827079
T5337628C,0.000000,0.000000,0.000000,0.000000,0.553635,1.440384
T5355767B,0.000000,0.000000,-2.203003,-0.008070,0.000000,0.000000
T0107636A,0.878825,-0.971181,0.000000,0.000000,0.000000,0.000000
T226308729B,0.000000,0.000000,-4.577117,-0.497923,0.000000,0.000000
T226195333C,0.000000,0.000000,0.000000,0.000000,0.162524,0.564625
T5337669A,0.731860,-1.118923,0.000000,0.000000,0.000000,0.000000
T5338942A,0.728021,-1.116202,0.000000,0.000000,0.000000,0.000000
T21474556A,1.756773,-2.022085,0.000000,0.000000,0.000000,0.000000
T225897846A,0.442492,-0.695965,0.000000,0.000000,0.000000,0.000000
T2224386889A,0.727333,-1.116609,0.000000,0.000000,0.000000,0.000000
T5294842A,0.731982,-1.146598,0.000000,0.000000,0.000000,0.000000
T5138647C,0.000000,0.000000,0.000000,0.000000,0.342723,0.838450
T5260464A,1.311519,-1.522978,0.000000,0.000000,0.000000,0.000000
T5337648B,0.000000,0.000000,-1.474075,-0.016300,0.000000,0.000000
T5275000C,0.000000,0.000000,0.000000,0.000000,0.328947,0.858177
