# Voltage_8500.csv run at 2000-09-01 12:00:00 PDT on 9883 powerflow objects (not all are nodes)
node_name,voltA_real,voltA_imag,voltB_real,voltB_imag,voltC_real,voltC_imag
SX3160106A,81.619364,-76.428757,81.619364,-76.428757,0.000000,0.000000
SX3008248A,80.552151,-76.314388,80.552151,-76.314388,0.000000,0.000000
SX3235247A,81.688678,-76.941424,81.688678,-76.941424,0.000000,0.000000
SX2673312A,81.269324,-76.924079,81.269324,-76.924079,0.000000,0.000000
SX2691944A,81.275005,-76.927197,81.275005,-76.927197,0.000000,0.000000
SX2710516A,81.283440,-76.931903,81.283440,-76.931903,0.000000,0.000000
SX2804256B,-110.620724,-27.977612,-110.620724,-27.977612,0.000000,0.000000
SX2954347B,-110.256187,-27.931443,-110.256187,-27.931443,0.000000,0.000000
SX3178975B,-107.634363,-27.537895,-107.634363,-27.537895,0.000000,0.000000
SX3160100B,-107.456619,-27.328859,-107.456619,-27.328859,0.000000,0.000000
SX3085390B,-107.455452,-27.327943,-107.455452,-27.327943,0.000000,0.000000
SX2748152B,-110.420582,-27.934325,-110.420582,-27.934325,0.000000,0.000000
SX2729434B,-110.341999,-27.907399,-110.341999,-27.907399,0.000000,0.000000
SX2916608C,17.964028,113.535215,17.964028,113.535215,0.000000,0.000000
SX2673313B,-110.023041,-27.862840,-110.023041,-27.862840,0.000000,0.000000
SX2804257B,-110.248555,-27.887645,-110.248555,-27.887645,0.000000,0.000000
SX2860485B,-110.244842,-27.884738,-110.244842,-27.884738,0.000000,0.000000
SX2860506B,-110.235372,-27.877322,-110.235372,-27.877322,0.000000,0.000000
SX3122815B,-110.239571,-27.892681,-110.239571,-27.892681,0.000000,0.000000
SX3254213B,-109.979231,-27.864729,-109.979231,-27.864729,0.000000,0.000000
SX2785543B,-109.956587,-27.854649,-109.956587,-27.854649,0.000000,0.000000
SX3235248C,17.928174,113.099358,17.928174,113.099358,0.000000,0.000000
SX2764412A,80.451771,-76.465516,80.451771,-76.465516,0.000000,0.000000
SX3027132A,80.615491,-76.339865,80.615491,-76.339865,0.000000,0.000000
SX3101787A,80.189357,-76.320465,80.189357,-76.320465,0.000000,0.000000
SX3101788A,80.192829,-76.322382,80.192829,-76.322382,0.000000,0.000000
SX2876812A,80.584586,-76.326045,80.584586,-76.326045,0.000000,0.000000
SX2970811A,80.139284,-76.299560,80.139284,-76.299560,0.000000,0.000000
SX2916607C,17.856833,112.798538,17.856833,112.798538,0.000000,0.000000
SX3010564C,17.936361,113.016370,17.936361,113.016370,0.000000,0.000000
SX2710515C,17.773939,112.349958,17.773939,112.349958,0.000000,0.000000
SX2766746C,17.888470,112.554325,17.888470,112.554325,0.000000,0.000000
SX2691941C,17.906293,112.486412,17.906293,112.486412,0.000000,0.000000
SX3235241C,17.904820,112.492028,17.904820,112.492028,0.000000,0.000000
SX3104118C,17.806007,112.178128,17.806007,112.178128,0.000000,0.000000
SX2748126C,17.901764,112.503689,17.901764,112.503689,0.000000,0.000000
SX3235267C,17.907080,112.483412,17.907080,112.483412,0.000000,0.000000
SX2841645C,17.911623,112.466042,17.911623,112.466042,0.000000,0.000000
SX3066829C,17.911910,112.464949,17.911910,112.464949,0.000000,0.000000
SX3254203B,-107.235153,-27.206401,-107.235153,-27.206401,0.000000,0.000000
SX2860480B,-106.955429,-27.166255,-106.955429,-27.166255,0.000000,0.000000
SX3197624B,-107.505440,-27.241853,-107.505440,-27.241853,0.000000,0.000000
SX2822860B,-106.955990,-27.166694,-106.955990,-27.166694,0.000000,0.000000
SX3048199B,-107.236645,-27.208416,-107.236645,-27.208416,0.000000,0.000000
SX2710508B,-107.225953,-27.202458,-107.225953,-27.202458,0.000000,0.000000
SX3122810B,-107.057720,-27.223227,-107.057720,-27.223227,0.000000,0.000000
SX2897765B,-107.408560,-27.303469,-107.408560,-27.303469,0.000000,0.000000
SX2804248B,-107.593145,-27.349089,-107.593145,-27.349089,0.000000,0.000000
SX2785512B,-107.068661,-27.229773,-107.068661,-27.229773,0.000000,0.000000
SX2935553B,-107.433005,-27.430578,-107.433005,-27.430578,0.000000,0.000000
SX3048207B,-107.723223,-27.477496,-107.723223,-27.477496,0.000000,0.000000
SX2729427B,-107.794064,-27.516730,-107.794064,-27.516730,0.000000,0.000000
SX2748131B,-107.833772,-27.538728,-107.833772,-27.538728,0.000000,0.000000
SX2879066B,-107.753575,-27.494292,-107.753575,-27.494292,0.000000,0.000000
SX2973152B,-107.664583,-27.558278,-107.664583,-27.558278,0.000000,0.000000
SX2879068B,-107.807372,-27.637164,-107.807372,-27.637164,0.000000,0.000000
SX2860484B,-108.166662,-27.723066,-108.166662,-27.723066,0.000000,0.000000
SX3085397B,-107.449789,-27.439829,-107.449789,-27.439829,0.000000,0.000000
SX3066812A,84.194261,-77.088742,84.194261,-77.088742,0.000000,0.000000
SX3216344B,-107.293446,-27.635570,-107.293446,-27.635570,0.000000,0.000000
SX2860501B,-107.955694,-27.718904,-107.955694,-27.718904,0.000000,0.000000
SX3197632B,-108.162172,-27.720621,-108.162172,-27.720621,0.000000,0.000000
SX2710514B,-107.798602,-27.632426,-107.798602,-27.632426,0.000000,0.000000
SX3048203B,-107.499743,-27.468052,-107.499743,-27.468052,0.000000,0.000000
SX2860500B,-107.790356,-27.514727,-107.790356,-27.514727,0.000000,0.000000
SX3197660B,-107.258717,-27.335116,-107.258717,-27.335116,0.000000,0.000000
SX2897800B,-107.698353,-27.408360,-107.698353,-27.408360,0.000000,0.000000
SX3235246B,-107.324385,-27.257682,-107.324385,-27.257682,0.000000,0.000000
SX2710512B,-107.016918,-27.202002,-107.016918,-27.202002,0.000000,0.000000
SX2897791B,-108.378523,-31.241696,-108.378523,-31.241696,0.000000,0.000000
SX2916618B,-108.424764,-31.269038,-108.424764,-31.269038,0.000000,0.000000
SX3160113B,-108.767354,-31.329734,-108.767354,-31.329734,0.000000,0.000000
SX2804269B,-108.758158,-31.324908,-108.758158,-31.324908,0.000000,0.000000
SX2989564B,-109.011536,-31.361941,-109.011536,-31.361941,0.000000,0.000000
SX2897789B,-109.007999,-31.358983,-109.007999,-31.358983,0.000000,0.000000
SX2690941B,-106.740122,-27.049490,-106.740122,-27.049490,0.000000,0.000000
SX3234185B,-106.736059,-27.047253,-106.736059,-27.047253,0.000000,0.000000
SX3065750B,-106.731707,-27.044856,-106.731707,-27.044856,0.000000,0.000000
SX3159037B,-106.416164,-27.014217,-106.416164,-27.014217,0.000000,0.000000
SX2748124B,-106.756080,-27.058380,-106.756080,-27.058380,0.000000,0.000000
SX2710504B,-106.461207,-27.038926,-106.461207,-27.038926,0.000000,0.000000
SX2954346B,-106.941497,-27.160442,-106.941497,-27.160442,0.000000,0.000000
SX2710505B,-107.186462,-27.181425,-107.186462,-27.181425,0.000000,0.000000
SX3178974B,-107.182857,-27.179433,-107.182857,-27.179433,0.000000,0.000000
SX2691943B,-107.173891,-27.174476,-107.173891,-27.174476,0.000000,0.000000
SX2916603B,-107.367979,-27.281014,-107.367979,-27.281014,0.000000,0.000000
SX2804254A,84.158613,-77.069924,84.158613,-77.069924,0.000000,0.000000
SX2710513B,-107.309835,-27.193331,-107.309835,-27.193331,0.000000,0.000000
SX2973149B,-107.329427,-27.259721,-107.329427,-27.259721,0.000000,0.000000
SX3010562B,-107.793534,-27.515798,-107.793534,-27.515798,0.000000,0.000000
SX3254228B,-108.723890,-31.304556,-108.723890,-31.304556,0.000000,0.000000
SX2936213B,-110.451886,-37.420895,-110.451886,-37.420895,0.000000,0.000000
SX2692633C,14.193113,115.453366,14.193113,115.453366,0.000000,0.000000
SX3179646B,-103.441646,-35.618058,-103.441646,-35.618058,0.000000,0.000000
SX3104830C,13.917043,115.911702,13.917043,115.911702,0.000000,0.000000
SX3142078B,-108.759535,-42.770123,-108.759535,-42.770123,0.000000,0.000000
SX2879752B,-108.633204,-42.735663,-108.633204,-42.735663,0.000000,0.000000
SX2952003B,-103.544959,-38.221134,-103.544959,-38.221134,0.000000,0.000000
SX2990826A,83.528972,-66.525994,83.528972,-66.525994,0.000000,0.000000
SX2990826B,-103.454715,-38.171037,-103.454715,-38.171037,0.000000,0.000000
SX2990826C,13.116918,115.509445,13.116918,115.509445,0.000000,0.000000
SX3197626C,13.739876,112.953386,13.739876,112.953386,0.000000,0.000000
SX3066807C,13.774690,113.077108,13.774690,113.077108,0.000000,0.000000
SX3197627C,13.704851,112.456610,13.704851,112.456610,0.000000,0.000000
SX3216343C,13.707722,112.435281,13.707722,112.435281,0.000000,0.000000
SX3085393C,13.711669,112.405962,13.711669,112.405962,0.000000,0.000000
SX2897770C,13.711962,112.406949,13.711962,112.406949,0.000000,0.000000
SX2748128C,13.707772,112.434776,13.707772,112.434776,0.000000,0.000000
SX3085392C,13.788748,112.592743,13.788748,112.592743,0.000000,0.000000
SX3029497C,13.822717,112.725357,13.822717,112.725357,0.000000,0.000000
SX2673307C,13.807685,112.451109,13.807685,112.451109,0.000000,0.000000
SX2729406C,13.814024,112.402389,13.814024,112.402389,0.000000,0.000000
SX2897768C,13.748569,112.126529,13.748569,112.126529,0.000000,0.000000
SX2822863C,13.850014,112.519026,13.850014,112.519026,0.000000,0.000000
SX2841619C,13.677080,111.692411,13.677080,111.692411,0.000000,0.000000
SX2804282C,13.823342,112.332961,13.823342,112.332961,0.000000,0.000000
SX3104154C,13.674149,111.719615,13.674149,111.719615,0.000000,0.000000
SX2897806C,13.825908,112.313516,13.825908,112.313516,0.000000,0.000000
SX3216342B,-109.599310,-28.703777,-109.599310,-28.703777,0.000000,0.000000
SX2879063B,-109.597555,-28.702385,-109.597555,-28.702385,0.000000,0.000000
SX3048227A,83.812073,-77.551564,83.812073,-77.551564,0.000000,0.000000
SX3216367B,-109.697094,-28.785952,-109.697094,-28.785952,0.000000,0.000000
SX3010561A,84.224059,-77.564347,84.224059,-77.564347,0.000000,0.000000
SX2991939B,-109.775389,-28.853112,-109.775389,-28.853112,0.000000,0.000000
SX2673308B,-109.547449,-28.893538,-109.547449,-28.893538,0.000000,0.000000
SX3066808C,18.314226,113.137594,18.314226,113.137594,0.000000,0.000000
SX3141396C,18.313316,113.141072,18.313316,113.141072,0.000000,0.000000
SX3066810C,18.555422,112.555355,18.555422,112.555355,0.000000,0.000000
SX2897769C,18.557218,112.535835,18.557218,112.535835,0.000000,0.000000
SX2766749B,-109.254569,-28.421043,-109.254569,-28.421043,0.000000,0.000000
SX2973178B,-109.449872,-28.396442,-109.449872,-28.396442,0.000000,0.000000
SX3029518B,-109.189612,-28.363019,-109.189612,-28.363019,0.000000,0.000000
SX2935549B,-108.747977,-28.221472,-108.747977,-28.221472,0.000000,0.000000
SX3122811A,83.711672,-77.363505,83.711672,-77.363505,0.000000,0.000000
SX3254207A,84.068419,-77.252765,84.068419,-77.252765,0.000000,0.000000
SX2822877B,-108.821737,-27.872391,-108.821737,-27.872391,0.000000,0.000000
SX2841618A,83.629212,-77.227060,83.629212,-77.227060,0.000000,0.000000
SX3066805A,83.605432,-77.214440,83.605432,-77.214440,0.000000,0.000000
SX2785514A,83.593195,-77.207922,83.593195,-77.207922,0.000000,0.000000
SX3235244A,83.584072,-77.203054,83.584072,-77.203054,0.000000,0.000000
SX2785513A,83.575142,-77.198288,83.575142,-77.198288,0.000000,0.000000
SX3160101A,83.574142,-77.197754,83.574142,-77.197754,0.000000,0.000000
SX3010559A,83.990952,-77.211353,83.990952,-77.211353,0.000000,0.000000
SX3159448A,83.717051,-77.317471,83.717051,-77.317471,0.000000,0.000000
SX2973156B,-108.586093,-27.736891,-108.586093,-27.736891,0.000000,0.000000
SX3029501B,-108.402081,-27.635330,-108.402081,-27.635330,0.000000,0.000000
SX2691949B,-108.102783,-27.582719,-108.102783,-27.582719,0.000000,0.000000
SX3104127B,-108.103559,-27.583148,-108.103559,-27.583148,0.000000,0.000000
SX2897774B,-108.339453,-27.600896,-108.339453,-27.600896,0.000000,0.000000
SX2879061B,-108.373071,-27.564033,-108.373071,-27.564033,0.000000,0.000000
SX3066813B,-108.172719,-27.509043,-108.172719,-27.509043,0.000000,0.000000
SX2991910B,-108.077795,-27.456761,-108.077795,-27.456761,0.000000,0.000000
SX2879072B,-108.029102,-27.429945,-108.029102,-27.429945,0.000000,0.000000
SX3197635B,-107.791908,-27.300907,-107.791908,-27.300907,0.000000,0.000000
SX2804258B,-107.526462,-27.268114,-107.526462,-27.268114,0.000000,0.000000
SX3235250B,-107.884913,-27.296628,-107.884913,-27.296628,0.000000,0.000000
SX2954349B,-107.274777,-27.130747,-107.274777,-27.130747,0.000000,0.000000
SX2766722B,-107.186141,-27.082109,-107.186141,-27.082109,0.000000,0.000000
SX2879071B,-107.155037,-27.057927,-107.155037,-27.057927,0.000000,0.000000
SX3029504B,-107.110191,-27.023065,-107.110191,-27.023065,0.000000,0.000000
SX2691948B,-107.317763,-27.009837,-107.317763,-27.009837,0.000000,0.000000
SX2710546B,-106.990614,-26.930150,-106.990614,-26.930150,0.000000,0.000000
SX2785547B,-107.020285,-26.953198,-107.020285,-26.953198,0.000000,0.000000
SX3254214B,-106.961316,-26.907395,-106.961316,-26.907395,0.000000,0.000000
SX3160104B,-106.908673,-26.866515,-106.908673,-26.866515,0.000000,0.000000
SX3216349B,-107.147443,-26.877018,-107.147443,-26.877018,0.000000,0.000000
SX2879077B,-107.128983,-26.862627,-107.128983,-26.862627,0.000000,0.000000
SX2991916B,-106.838066,-26.811692,-106.838066,-26.811692,0.000000,0.000000
SX3235245C,18.185097,113.273417,18.185097,113.273417,0.000000,0.000000
SX2766716C,18.184706,113.274905,18.184706,113.274905,0.000000,0.000000
SX3254209C,18.014502,112.689159,18.014502,112.689159,0.000000,0.000000
SX3254204A,84.299034,-77.729324,84.299034,-77.729324,0.000000,0.000000
SX2841627A,81.193139,-75.981987,81.193139,-75.981987,0.000000,0.000000
SX3216348A,81.219783,-75.996756,81.219783,-75.996756,0.000000,0.000000
SX2691947A,81.028123,-76.262514,81.028123,-76.262514,0.000000,0.000000
SX2841648A,81.243445,-76.009713,81.243445,-76.009713,0.000000,0.000000
SX2973157A,80.895261,-76.035276,80.895261,-76.035276,0.000000,0.000000
SX3178978A,81.587589,-76.197316,81.587589,-76.197316,0.000000,0.000000
SX2879075A,81.524259,-76.162789,81.524259,-76.162789,0.000000,0.000000
SX3082992A,81.235643,-76.005448,81.235643,-76.005448,0.000000,0.000000
SX2728247A,83.798438,-66.800271,83.798438,-66.800271,0.000000,0.000000
SX2728247B,-103.459533,-38.173231,-103.459533,-38.173231,0.000000,0.000000
SX2728247C,13.211457,115.903835,13.211457,115.903835,0.000000,0.000000
SX3197633A,84.182233,-77.082387,84.182233,-77.082387,0.000000,0.000000
SX2879069A,84.414703,-77.354904,84.414703,-77.354904,0.000000,0.000000
SX3178971A,84.563598,-77.076863,84.563598,-77.076863,0.000000,0.000000
SX2973154A,84.604730,-77.097807,84.604730,-77.097807,0.000000,0.000000
SX2973155A,84.674356,-77.277884,84.674356,-77.277884,0.000000,0.000000
SX3122814C,17.872695,115.381925,17.872695,115.381925,0.000000,0.000000
SX2991908A,84.715529,-77.463452,84.715529,-77.463452,0.000000,0.000000
SX2860481C,17.903999,115.463353,17.903999,115.463353,0.000000,0.000000
SX2841621C,17.787818,115.047866,17.787818,115.047866,0.000000,0.000000
SX2804255B,-109.670634,-28.675889,-109.670634,-28.675889,0.000000,0.000000
SX2954345C,17.841969,115.192121,17.841969,115.192121,0.000000,0.000000
SX2935555A,84.837539,-77.846257,84.837539,-77.846257,0.000000,0.000000
SX2897773A,84.648105,-78.101433,84.648105,-78.101433,0.000000,0.000000
SX2748127A,84.827686,-77.841023,84.827686,-77.841023,0.000000,0.000000
SX3197631A,84.828899,-77.841667,84.828899,-77.841667,0.000000,0.000000
SX2935554A,84.665570,-78.137229,84.665570,-78.137229,0.000000,0.000000
SX2822866B,-110.560288,-29.155000,-110.560288,-29.155000,0.000000,0.000000
SX3178972C,17.566878,114.178904,17.566878,114.178904,0.000000,0.000000
SX3104123C,17.821350,115.050814,17.821350,115.050814,0.000000,0.000000
SX2973153A,84.971915,-78.121631,84.971915,-78.121631,0.000000,0.000000
SX3216123A,85.044632,-78.242669,85.044632,-78.242669,0.000000,0.000000
SX2972930A,84.693914,-78.338540,84.693914,-78.338540,0.000000,0.000000
SX3029506B,-112.191881,-29.828015,-112.191881,-29.828015,0.000000,0.000000
SX2785521C,17.646604,114.294229,17.646604,114.294229,0.000000,0.000000
SX3197661C,17.810376,114.801480,17.810376,114.801480,0.000000,0.000000
SX3216345B,-111.267215,-29.368881,-111.267215,-29.368881,0.000000,0.000000
SX2879070B,-111.870884,-29.509898,-111.870884,-29.509898,0.000000,0.000000
SX2973160B,-112.061264,-29.807603,-112.061264,-29.807603,0.000000,0.000000
SX3066815C,17.714191,114.881367,17.714191,114.881367,0.000000,0.000000
SX2897777C,17.598981,114.588842,17.598981,114.588842,0.000000,0.000000
SX2991914C,17.558966,113.987778,17.558966,113.987778,0.000000,0.000000
SX2822869A,83.886283,-77.726240,83.886283,-77.726240,0.000000,0.000000
SX2729410C,17.423062,113.484165,17.423062,113.484165,0.000000,0.000000
SX3197640C,17.654342,114.455105,17.654342,114.455105,0.000000,0.000000
SX2954353A,85.341334,-78.758387,85.341334,-78.758387,0.000000,0.000000
SX3160109B,-111.121986,-29.874967,-111.121986,-29.874967,0.000000,0.000000
SX3104136B,-111.296562,-29.843052,-111.296562,-29.843052,0.000000,0.000000
SX2822872B,-110.923325,-29.710923,-110.923325,-29.710923,0.000000,0.000000
SX3122821B,-110.500112,-29.399689,-110.500112,-29.399689,0.000000,0.000000
SX2860482A,83.899811,-77.723452,83.899811,-77.723452,0.000000,0.000000
SX3010560B,-110.208626,-29.195551,-110.208626,-29.195551,0.000000,0.000000
SX3104119A,83.880996,-77.673593,83.880996,-77.673593,0.000000,0.000000
SX2785517C,18.339370,113.185931,18.339370,113.185931,0.000000,0.000000
SX3066809C,18.229119,112.749226,18.229119,112.749226,0.000000,0.000000
SX2954344C,18.232461,112.712216,18.232461,112.712216,0.000000,0.000000
SX2897767C,18.232946,112.707111,18.232946,112.707111,0.000000,0.000000
SX3254208C,18.233566,112.700590,18.233566,112.700590,0.000000,0.000000
SX2748125C,18.235207,112.680714,18.235207,112.680714,0.000000,0.000000
SX2673303C,18.311572,112.939600,18.311572,112.939600,0.000000,0.000000
SX3104117C,18.150514,112.313343,18.150514,112.313343,0.000000,0.000000
SX3010568A,86.267251,-79.060028,86.267251,-79.060028,0.000000,0.000000
SX3029505C,17.476303,115.562206,17.476303,115.562206,0.000000,0.000000
SX2673318C,17.477258,115.558682,17.477258,115.558682,0.000000,0.000000
SX3178979C,17.284234,115.556718,17.284234,115.556718,0.000000,0.000000
SX3104129A,86.621034,-79.012474,86.621034,-79.012474,0.000000,0.000000
SX3141401A,87.130189,-79.334407,87.130189,-79.334407,0.000000,0.000000
SX2841632B,-109.018725,-30.260136,-109.018725,-30.260136,0.000000,0.000000
SX2748157A,82.306939,-74.423208,82.306939,-74.423208,0.000000,0.000000
SX2785537A,82.929922,-74.663086,82.929922,-74.663086,0.000000,0.000000
SX2691967B,-110.053689,-31.191167,-110.053689,-31.191167,0.000000,0.000000
SX2916620A,84.292514,-75.279760,84.292514,-75.279760,0.000000,0.000000
SX2916620B,-110.533035,-31.835105,-110.533035,-31.835105,0.000000,0.000000
SX2916620C,16.755725,116.209780,16.755725,116.209780,0.000000,0.000000
SX2766738C,16.461769,115.908946,16.461769,115.908946,0.000000,0.000000
SX3066814B,-110.562764,-32.632287,-110.562764,-32.632287,0.000000,0.000000
SX2820535B,-110.104611,-32.272077,-110.104611,-32.272077,0.000000,0.000000
SX2785534B,-110.036608,-32.079934,-110.036608,-32.079934,0.000000,0.000000
SX2691965B,-110.544884,-32.159053,-110.544884,-32.159053,0.000000,0.000000
SX2748144A,84.915208,-74.745423,84.915208,-74.745423,0.000000,0.000000
SX2897792A,84.008680,-74.941933,84.008680,-74.941933,0.000000,0.000000
SX2785538A,83.568757,-74.925303,83.568757,-74.925303,0.000000,0.000000
SX2897793A,83.793089,-75.192095,83.793089,-75.192095,0.000000,0.000000
SX3254231A,83.788554,-75.189763,83.788554,-75.189763,0.000000,0.000000
SX3254230A,83.858293,-75.273866,83.858293,-75.273866,0.000000,0.000000
SX2673331B,-108.894322,-31.684855,-108.894322,-31.684855,0.000000,0.000000
SX2935567B,-109.768837,-31.813711,-109.768837,-31.813711,0.000000,0.000000
SX2804272B,-109.808664,-31.836710,-109.808664,-31.836710,0.000000,0.000000
SX3160115B,-108.869971,-31.673162,-108.869971,-31.673162,0.000000,0.000000
SX3254227B,-110.022664,-31.908408,-110.022664,-31.908408,0.000000,0.000000
SX2860499B,-108.884121,-31.678901,-108.884121,-31.678901,0.000000,0.000000
SX3254229B,-109.503706,-31.768238,-109.503706,-31.768238,0.000000,0.000000
