t, 1_1_angle, 1_1_speed, 2_1_angle, 2_1_speed, 3_1_angle, 3_1_speed
  3.3000, 2.392098, 1.002380, 2.799079, 1.004937, 2.483889, 1.002308
  3.3100, 2.400931, 1.002307, 2.817724, 1.004953, 2.492684, 1.002360
  3.3200, 2.409498, 1.002238, 2.836421, 1.004965, 2.501693, 1.002421
  3.3300, 2.417806, 1.002171, 2.855155, 1.004972, 2.510949, 1.002491
  3.3400, 2.425866, 1.002106, 2.873908, 1.004976, 2.520483, 1.002569
  3.3500, 2.433689, 1.002045, 2.892666, 1.004975, 2.530324, 1.002654
  3.3600, 2.441285, 1.001986, 2.911413, 1.004970, 2.540499, 1.002746
  3.3700, 2.448666, 1.001930, 2.930134, 1.004961, 2.551032, 1.002844
  3.3800, 2.455843, 1.001878, 2.948815, 1.004949, 2.561946, 1.002948
  3.3900, 2.462829, 1.001829, 2.967442, 1.004933, 2.573260, 1.003056
  3.4000, 2.469635, 1.001783, 2.986004, 1.004914, 2.584991, 1.003169
  3.4100, 2.476276, 1.001741, 3.004487, 1.004891, 2.597153, 1.003284
  3.4200, 2.482765, 1.001702, 3.022880, 1.004866, 2.609758, 1.003403
  3.4300, 2.489115, 1.001667, 3.041173, 1.004838, 2.622812, 1.003523
  3.4400, 2.495339, 1.001636, 3.059356, 1.004808, 2.636322, 1.003644
  3.4500, 2.501454, 1.001609, 3.077420, 1.004775, 2.650290, 1.003766
  3.4600, 2.507473, 1.001585, 3.095356, 1.004740, 2.664714, 1.003886
  3.4700, 2.513411, 1.001566, 3.113157, 1.004703, 2.679591, 1.004006
  3.4800, 2.519283, 1.001550, 3.130816, 1.004665, 2.694914, 1.004123
  3.4900, 2.525104, 1.001539, 3.148327, 1.004625, 2.710673, 1.004237
  3.5000, 2.530890, 1.001532, 3.165685, 1.004584, 2.726857, 1.004348
  3.5100, 2.536657, 1.001529, 3.182886, 1.004541, 2.743450, 1.004454
  3.5200, 2.542420, 1.001530, 3.199926, 1.004498, 2.760435, 1.004555
  3.5300, 2.548196, 1.001535, 3.216801, 1.004454, 2.777792, 1.004651
  3.5400, 2.553999, 1.001545, 3.233510, 1.004410, 2.795499, 1.004741
  3.5500, 2.559845, 1.001558, 3.250051, 1.004365, 2.813532, 1.004824
  3.5600, 2.565751, 1.001576, 3.266423, 1.004320, 2.831866, 1.004900
  3.5700, 2.571733, 1.001598, 3.282626, 1.004276, 2.850472, 1.004969
  3.5800, 2.577805, 1.001624, 3.298660, 1.004231, 2.869323, 1.005030
  3.5900, 2.583983, 1.001654, 3.314526, 1.004186, 2.888387, 1.005082
  3.6000, 2.590283, 1.001689, 3.330226, 1.004143, 2.907634, 1.005126
  3.6100, 2.596720, 1.001727, 3.345761, 1.004099, 2.927031, 1.005162
  3.6200, 2.603308, 1.001769, 3.361133, 1.004056, 2.946547, 1.005189
  3.6300, 2.610062, 1.001815, 3.376347, 1.004015, 2.966148, 1.005207
  3.6400, 2.616996, 1.001865, 3.391404, 1.003974, 2.985800, 1.005216
  3.6500, 2.624124, 1.001918, 3.406308, 1.003934, 3.005470, 1.005217
  3.6600, 2.631459, 1.001974, 3.421064, 1.003895, 3.025125, 1.005208
  3.6700, 2.639014, 1.002035, 3.435675, 1.003857, 3.044732, 1.005191
  3.6800, 2.646802, 1.002098, 3.450146, 1.003820, 3.064259, 1.005166
  3.6900, 2.654834, 1.002164, 3.464482, 1.003785, 3.083673, 1.005132
  3.7000, 2.663122, 1.002233, 3.478686, 1.003751, 3.102944, 1.005090
  3.7100, 2.671676, 1.002305, 3.492765, 1.003718, 3.122043, 1.005040
  3.7200, 2.680507, 1.002380, 3.506722, 1.003687, 3.140939, 1.004983
  3.7300, 2.689625, 1.002457, 3.520562, 1.003656, 3.159605, 1.004918
  3.7400, 2.699037, 1.002537, 3.534291, 1.003627, 3.178014, 1.004847
  3.7500, 2.708751, 1.002618, 3.547913, 1.003600, 3.196143, 1.004769
  3.7600, 2.718777, 1.002701, 3.561433, 1.003573, 3.213967, 1.004685
  3.7700, 2.729119, 1.002786, 3.574854, 1.003548, 3.231464, 1.004596
  3.7800, 2.739784, 1.002872, 3.588182, 1.003523, 3.248614, 1.004501
  3.7900, 2.750777, 1.002960, 3.601419, 1.003500, 3.265398, 1.004402
  3.8000, 2.762101, 1.003048, 3.614571, 1.003478, 3.281800, 1.004299
  3.8100, 2.773762, 1.003138, 3.627640, 1.003456, 3.297806, 1.004192
  3.8200, 2.785760, 1.003228, 3.640630, 1.003435, 3.313401, 1.004081
  3.8300, 2.798099, 1.003318, 3.653543, 1.003415, 3.328575, 1.003968
  3.8400, 2.810778, 1.003409, 3.666381, 1.003396, 3.343319, 1.003853
  3.8500, 2.823798, 1.003499, 3.679148, 1.003377, 3.357625, 1.003736
  3.8600, 2.837159, 1.003589, 3.691844, 1.003358, 3.371489, 1.003618
  3.8700, 2.850859, 1.003679, 3.704470, 1.003340, 3.384907, 1.003500
  3.8800, 2.864895, 1.003768, 3.717029, 1.003322, 3.397877, 1.003381
  3.8900, 2.879265, 1.003855, 3.729519, 1.003304, 3.410402, 1.003263
  3.9000, 2.893964, 1.003942, 3.741943, 1.003286, 3.422483, 1.003146
  3.9100, 2.908987, 1.004028, 3.754298, 1.003268, 3.434126, 1.003031
  3.9200, 2.924330, 1.004111, 3.766584, 1.003250, 3.445337, 1.002917
  3.9300, 2.939985, 1.004193, 3.778802, 1.003231, 3.456125, 1.002807
  3.9400, 2.955946, 1.004273, 3.790949, 1.003212, 3.466501, 1.002699
  3.9500, 2.972204, 1.004351, 3.803023, 1.003193, 3.476477, 1.002595
  3.9600, 2.988751, 1.004427, 3.815023, 1.003173, 3.486067, 1.002494
  3.9700, 3.005579, 1.004500, 3.826947, 1.003153, 3.495289, 1.002399
  3.9800, 3.022676, 1.004570, 3.838793, 1.003131, 3.504159, 1.002308
  3.9900, 3.040033, 1.004637, 3.850557, 1.003110, 3.512698, 1.002223
  4.0000, 3.057638, 1.004702, 3.862237, 1.003087, 3.520926, 1.002144
  4.0100, 3.075479, 1.004763, 3.873831, 1.003064, 3.528868, 1.002071
  4.0200, 3.093545, 1.004821, 3.885335, 1.003039, 3.536546, 1.002004
  4.0300, 3.111823, 1.004875, 3.896746, 1.003014, 3.543986, 1.001945
  4.0400, 3.130298, 1.004926, 3.908062, 1.002989, 3.551217, 1.001893
  4.0500, 3.148959, 1.004973, 3.919280, 1.002962, 3.558264, 1.001848
  4.0600, 3.167790, 1.005016, 3.930396, 1.002935, 3.565158, 1.001811
  4.0700, 3.186778, 1.005056, 3.941409, 1.002907, 3.571928, 1.001782
  4.0800, 3.205907, 1.005091, 3.952315, 1.002879, 3.578605, 1.001762
  4.0900, 3.225163, 1.005123, 3.963112, 1.002849, 3.585221, 1.001750
  4.1000, 3.244530, 1.005151, 3.973798, 1.002820, 3.591805, 1.001746
  4.1100, 3.263993, 1.005174, 3.984371, 1.002789, 3.598392, 1.001750
  4.1200, 3.283537, 1.005193, 3.994829, 1.002759, 3.605011, 1.001763
  4.1300, 3.303146, 1.005208, 4.005172, 1.002728, 3.611695, 1.001785
  4.1400, 3.322804, 1.005220, 4.015399, 1.002697, 3.618476, 1.001814
  4.1500, 3.342496, 1.005226, 4.025508, 1.002666, 3.625384, 1.001852
  4.1600, 3.362206, 1.005229, 4.035501, 1.002635, 3.632449, 1.001898
  4.1700, 3.381919, 1.005228, 4.045377, 1.002604, 3.639701, 1.001951
  4.1800, 3.401619, 1.005222, 4.055137, 1.002574, 3.647168, 1.002012
  4.1900, 3.421291, 1.005213, 4.064784, 1.002544, 3.654877, 1.002079
  4.2000, 3.440919, 1.005199, 4.074317, 1.002514, 3.662853, 1.002154
  4.2100, 3.460489, 1.005182, 4.083741, 1.002485, 3.671121, 1.002234
  4.2200, 3.479987, 1.005161, 4.093058, 1.002457, 3.679702, 1.002320
  4.2300, 3.499397, 1.005136, 4.102271, 1.002430, 3.688616, 1.002411
  4.2400, 3.518707, 1.005107, 4.111384, 1.002405, 3.697882, 1.002506
  4.2500, 3.537901, 1.005075, 4.120403, 1.002380, 3.707516, 1.002606
  4.2600, 3.556968, 1.005039, 4.129331, 1.002357, 3.717530, 1.002708
  4.2700, 3.575893, 1.005000, 4.138176, 1.002335, 3.727937, 1.002813
  4.2800, 3.594665, 1.004958, 4.146942, 1.002316, 3.738744, 1.002920
  4.2900, 3.613271, 1.004912, 4.155636, 1.002298, 3.749957, 1.003029
  4.3000, 3.631701, 1.004864, 4.164266, 1.002281, 3.761580, 1.003138
  4.3100, 3.649942, 1.004813, 4.172840, 1.002268, 3.773614, 1.003246
  4.3200, 3.667984, 1.004759, 4.181366, 1.002256, 3.786055, 1.003354
  4.3300, 3.685818, 1.004702, 4.189851, 1.002246, 3.798899, 1.003460
  4.3400, 3.703433, 1.004643, 4.198306, 1.002240, 3.812139, 1.003564
  4.3500, 3.720820, 1.004581, 4.206740, 1.002235, 3.825765, 1.003664
  4.3600, 3.737972, 1.004517, 4.215162, 1.002234, 3.839763, 1.003761
  4.3700, 3.754880, 1.004452, 4.223583, 1.002235, 3.854120, 1.003854
  4.3800, 3.771536, 1.004384, 4.232014, 1.002239, 3.868817, 1.003942
  4.3900, 3.787934, 1.004315, 4.240465, 1.002245, 3.883835, 1.004024
  4.4000, 3.804068, 1.004244, 4.248947, 1.002255, 3.899152, 1.004100
  4.4100, 3.819932, 1.004172, 4.257472, 1.002268, 3.914744, 1.004170
  4.4200, 3.835520, 1.004098, 4.266050, 1.002284, 3.930587, 1.004233
  4.4300, 3.850829, 1.004023, 4.274694, 1.002303, 3.946653, 1.004288
  4.4400, 3.865854, 1.003947, 4.283414, 1.002324, 3.962914, 1.004336
  4.4500, 3.880591, 1.003871, 4.292223, 1.002349, 3.979340, 1.004376
  4.4600, 3.895039, 1.003794, 4.301131, 1.002377, 3.995901, 1.004408
  4.4700, 3.909194, 1.003716, 4.310150, 1.002408, 4.012565, 1.004431
  4.4800, 3.923055, 1.003638, 4.319290, 1.002442, 4.029302, 1.004446
  4.4900, 3.936621, 1.003559, 4.328563, 1.002478, 4.046077, 1.004452
  4.5000, 3.949891, 1.003481, 4.337979, 1.002518, 4.062861, 1.004450
  4.5100, 3.962864, 1.003402, 4.347548, 1.002559, 4.079619, 1.004439
  4.5200, 3.975542, 1.003324, 4.357280, 1.002604, 4.096321, 1.004420
  4.5300, 3.987924, 1.003246, 4.367183, 1.002650, 4.112935, 1.004392
  4.5400, 4.000012, 1.003168, 4.377265, 1.002699, 4.129430, 1.004357
  4.5500, 4.011809, 1.003091, 4.387536, 1.002750, 4.145776, 1.004313
  4.5600, 4.023316, 1.003014, 4.398002, 1.002803, 4.161946, 1.004263
  4.5700, 4.034535, 1.002938, 4.408668, 1.002857, 4.177911, 1.004205
  4.5800, 4.045471, 1.002863, 4.419542, 1.002912, 4.193645, 1.004141
  4.5900, 4.056126, 1.002790, 4.430627, 1.002969, 4.209124, 1.004070
  4.6000, 4.066505, 1.002717, 4.441927, 1.003026, 4.224325, 1.003993
  4.6100, 4.076612, 1.002645, 4.453445, 1.003085, 4.239227, 1.003911
  4.6200, 4.086451, 1.002575, 4.465184, 1.003143, 4.253811, 1.003825
  4.6300, 4.096027, 1.002506, 4.477143, 1.003202, 4.268060, 1.003734
  4.6400, 4.105347, 1.002439, 4.489324, 1.003260, 4.281959, 1.003639
  4.6500, 4.114415, 1.002373, 4.501725, 1.003318, 4.295496, 1.003541
  4.6600, 4.123238, 1.002308, 4.514344, 1.003376, 4.308659, 1.003441
  4.6700, 4.131822, 1.002246, 4.527178, 1.003433, 4.321441, 1.003339
  4.6800, 4.140173, 1.002185, 4.540224, 1.003488, 4.333835, 1.003236
  4.6900, 4.148299, 1.002126, 4.553475, 1.003542, 4.345839, 1.003132
  4.7000, 4.156206, 1.002069, 4.566927, 1.003594, 4.357450, 1.003028
  4.7100, 4.163902, 1.002014, 4.580573, 1.003645, 4.368670, 1.002925
  4.7200, 4.171394, 1.001961, 4.594405, 1.003693, 4.379502, 1.002822
  4.7300, 4.178690, 1.001910, 4.608414, 1.003739, 4.389952, 1.002722
  4.7400, 4.185798, 1.001861, 4.622592, 1.003782, 4.400028, 1.002624
  4.7500, 4.192725, 1.001815, 4.636928, 1.003823, 4.409739, 1.002529
  4.7600, 4.199482, 1.001770, 4.651412, 1.003860, 4.419098, 1.002437
  4.7700, 4.206074, 1.001728, 4.666032, 1.003895, 4.428118, 1.002349
  4.7800, 4.212512, 1.001688, 4.680777, 1.003927, 4.436817, 1.002266
  4.7900, 4.218804, 1.001650, 4.695635, 1.003955, 4.445211, 1.002188
  4.8000, 4.224959, 1.001615, 4.710594, 1.003980, 4.453320, 1.002115
  4.8100, 4.230984, 1.001582, 4.725639, 1.004001, 4.461165, 1.002048
  4.8200, 4.236891, 1.001552, 4.740758, 1.004019, 4.468769, 1.001987
  4.8300, 4.242686, 1.001524, 4.755938, 1.004033, 4.476156, 1.001933
  4.8400, 4.248381, 1.001498, 4.771165, 1.004044, 4.483351, 1.001885
  4.8500, 4.253983, 1.001475, 4.786426, 1.004051, 4.490379, 1.001845
  4.8600, 4.259501, 1.001454, 4.801708, 1.004055, 4.497267, 1.001811
  4.8700, 4.264947, 1.001435, 4.816996, 1.004055, 4.504044, 1.001785
  4.8800, 4.270327, 1.001420, 4.832278, 1.004052, 4.510736, 1.001767
  4.8900, 4.275653, 1.001406, 4.847540, 1.004045, 4.517373, 1.001756
  4.9000, 4.280932, 1.001395, 4.862771, 1.004035, 4.523982, 1.001752
  4.9100, 4.286175, 1.001387, 4.877957, 1.004021, 4.530592, 1.001756
  4.9200, 4.291390, 1.001381, 4.893087, 1.004005, 4.537231, 1.001768
  4.9300, 4.296588, 1.001377, 4.908148, 1.003985, 4.543928, 1.001787
  4.9400, 4.301777, 1.001376, 4.923131, 1.003963, 4.550709, 1.001812
  4.9500, 4.306966, 1.001377, 4.938024, 1.003937, 4.557600, 1.001845
  4.9600, 4.312165, 1.001381, 4.952816, 1.003910, 4.564628, 1.001885
  4.9700, 4.317383, 1.001388, 4.967500, 1.003879, 4.571817, 1.001931
  4.9800, 4.322629, 1.001396, 4.982064, 1.003847, 4.579190, 1.001982
  4.9900, 4.327912, 1.001407, 4.996501, 1.003812, 4.586770, 1.002040
  5.0000, 4.333241, 1.001421, 5.010804, 1.003775, 4.594576, 1.002103
  5.0100, 4.338624, 1.001436, 5.024963, 1.003736, 4.602629, 1.002170
  5.0200, 4.344072, 1.001454, 5.038974, 1.003696, 4.610944, 1.002242
  5.0300, 4.349592, 1.001475, 5.052830, 1.003654, 4.619538, 1.002318
  5.0400, 4.355193, 1.001497, 5.066525, 1.003611, 4.628424, 1.002397
  5.0500, 4.360883, 1.001522, 5.080054, 1.003566, 4.637613, 1.002479
  5.0600, 4.366671, 1.001549, 5.093413, 1.003521, 4.647116, 1.002563
  5.0700, 4.372565, 1.001578, 5.106599, 1.003474, 4.656940, 1.002649
  5.0800, 4.378574, 1.001610, 5.119607, 1.003427, 4.667089, 1.002736
  5.0900, 4.384704, 1.001643, 5.132436, 1.003379, 4.677568, 1.002823
  5.1000, 4.390965, 1.001679, 5.145083, 1.003330, 4.688377, 1.002911
  5.1100, 4.397362, 1.001716, 5.157547, 1.003282, 4.699515, 1.002998
  5.1200, 4.403905, 1.001755, 5.169826, 1.003233, 4.710980, 1.003084
  5.1300, 4.410600, 1.001797, 5.181920, 1.003183, 4.722766, 1.003168
  5.1400, 4.417453, 1.001840, 5.193829, 1.003134, 4.734865, 1.003250
  5.1500, 4.424473, 1.001885, 5.205553, 1.003085, 4.747270, 1.003330
  5.1600, 4.431665, 1.001931, 5.217093, 1.003037, 4.759968, 1.003406
  5.1700, 4.439035, 1.001979, 5.228449, 1.002988, 4.772948, 1.003479
  5.1800, 4.446590, 1.002029, 5.239624, 1.002940, 4.786193, 1.003547
  5.1900, 4.454336, 1.002080, 5.250620, 1.002893, 4.799689, 1.003611
  5.2000, 4.462277, 1.002133, 5.261439, 1.002846, 4.813418, 1.003671
  5.2100, 4.470419, 1.002187, 5.272083, 1.002801, 4.827359, 1.003724
  5.2200, 4.478767, 1.002242, 5.282556, 1.002756, 4.841494, 1.003773
  5.2300, 4.487325, 1.002298, 5.292860, 1.002711, 4.855800, 1.003815
  5.2400, 4.496097, 1.002356, 5.303000, 1.002668, 4.870255, 1.003852
  5.2500, 4.505087, 1.002414, 5.312979, 1.002626, 4.884836, 1.003882
  5.2600, 4.514299, 1.002473, 5.322802, 1.002585, 4.899518, 1.003905
  5.2700, 4.523734, 1.002533, 5.332473, 1.002546, 4.914276, 1.003922
  5.2800, 4.533397, 1.002593, 5.341996, 1.002507, 4.929085, 1.003933
  5.2900, 4.543288, 1.002654, 5.351376, 1.002470, 4.943920, 1.003936
  5.3000, 4.553410, 1.002716, 5.360619, 1.002434, 4.958754, 1.003932
  5.3100, 4.563764, 1.002777, 5.369729, 1.002399, 4.973563, 1.003922
  5.3200, 4.574350, 1.002839, 5.378712, 1.002366, 4.988319, 1.003905
  5.3300, 4.585169, 1.002901, 5.387573, 1.002335, 5.002998, 1.003881
  5.3400, 4.596220, 1.002962, 5.396318, 1.002305, 5.017575, 1.003850
  5.3500, 4.607503, 1.003024, 5.404951, 1.002276, 5.032024, 1.003813
  5.3600, 4.619017, 1.003085, 5.413479, 1.002249, 5.046322, 1.003770
  5.3700, 4.630760, 1.003145, 5.421908, 1.002223, 5.060445, 1.003721
  5.3800, 4.642729, 1.003205, 5.430242, 1.002199, 5.074370, 1.003666
  5.3900, 4.654922, 1.003264, 5.438487, 1.002176, 5.088077, 1.003605
  5.4000, 4.667335, 1.003322, 5.446650, 1.002155, 5.101545, 1.003539
  5.4100, 4.679965, 1.003379, 5.454734, 1.002135, 5.114755, 1.003468
  5.4200, 4.692807, 1.003434, 5.462747, 1.002116, 5.127688, 1.003392
  5.4300, 4.705857, 1.003489, 5.470692, 1.002099, 5.140327, 1.003312
  5.4400, 4.719109, 1.003541, 5.478576, 1.002083, 5.152659, 1.003229
  5.4500, 4.732556, 1.003593, 5.486402, 1.002069, 5.164668, 1.003142
  5.4600, 4.746194, 1.003642, 5.494177, 1.002056, 5.176343, 1.003052
  5.4700, 4.760014, 1.003689, 5.501904, 1.002044, 5.187674, 1.002959
  5.4800, 4.774010, 1.003735, 5.509588, 1.002033, 5.198651, 1.002864
  5.4900, 4.788173, 1.003778, 5.517234, 1.002023, 5.209267, 1.002768
  5.5000, 4.802495, 1.003819, 5.524845, 1.002015, 5.219518, 1.002670
  5.5100, 4.816967, 1.003858, 5.532425, 1.002007, 5.229400, 1.002572
  5.5200, 4.831581, 1.003894, 5.539978, 1.002000, 5.238911, 1.002474
  5.5300, 4.846326, 1.003928, 5.547508, 1.001994, 5.248052, 1.002376
  5.5400, 4.861193, 1.003959, 5.555017, 1.001989, 5.256825, 1.002279
  5.5500, 4.876170, 1.003987, 5.562509, 1.001985, 5.265235, 1.002183
  5.5600, 4.891248, 1.004012, 5.569986, 1.001982, 5.273286, 1.002089
  5.5700, 4.906416, 1.004034, 5.577450, 1.001979, 5.280987, 1.001997
  5.5800, 4.921661, 1.004053, 5.584905, 1.001976, 5.288348, 1.001908
  5.5900, 4.936973, 1.004069, 5.592352, 1.001975, 5.295380, 1.001823
  5.6000, 4.952339, 1.004082, 5.599793, 1.001973, 5.302096, 1.001741
  5.6100, 4.967747, 1.004092, 5.607230, 1.001972, 5.308512, 1.001664
  5.6200, 4.983186, 1.004098, 5.614664, 1.001972, 5.314644, 1.001591
  5.6300, 4.998643, 1.004101, 5.622097, 1.001972, 5.320510, 1.001523
  5.6400, 5.014105, 1.004101, 5.629530, 1.001972, 5.326130, 1.001460
  5.6500, 5.029560, 1.004097, 5.636964, 1.001972, 5.331525, 1.001403
  5.6600, 5.044996, 1.004091, 5.644400, 1.001973, 5.336717, 1.001353
  5.6700, 5.060399, 1.004080, 5.651839, 1.001974, 5.341730, 1.001308
  5.6800, 5.075757, 1.004067, 5.659282, 1.001975, 5.346589, 1.001271
  5.6900, 5.091058, 1.004050, 5.666730, 1.001976, 5.351319, 1.001240
  5.7000, 5.106290, 1.004030, 5.674184, 1.001978, 5.355945, 1.001216
  5.7100, 5.121440, 1.004007, 5.681643, 1.001980, 5.360496, 1.001200
  5.7200, 5.136495, 1.003980, 5.689110, 1.001982, 5.364999, 1.001191
  5.7300, 5.151445, 1.003950, 5.696584, 1.001984, 5.369481, 1.001189
  5.7400, 5.166277, 1.003918, 5.704067, 1.001986, 5.373970, 1.001194
  5.7500, 5.180981, 1.003882, 5.711559, 1.001989, 5.378493, 1.001207
  5.7600, 5.195544, 1.003843, 5.719061, 1.001991, 5.383080, 1.001228
  5.7700, 5.209957, 1.003802, 5.726575, 1.001995, 5.387756, 1.001255
  5.7800, 5.224208, 1.003758, 5.734100, 1.001998, 5.392549, 1.001289
  5.7900, 5.238288, 1.003711, 5.741639, 1.002002, 5.397484, 1.001331
  5.8000, 5.252188, 1.003662, 5.749192, 1.002006, 5.402587, 1.001378
  5.8100, 5.265896, 1.003610, 5.756761, 1.002010, 5.407881, 1.001432
  5.8200, 5.279406, 1.003556, 5.764347, 1.002015, 5.413390, 1.001492
  5.8300, 5.292709, 1.003500, 5.771952, 1.002020, 5.419135, 1.001557
  5.8400, 5.305796, 1.003442, 5.779578, 1.002026, 5.425136, 1.001628
  5.8500, 5.318661, 1.003382, 5.787226, 1.002032, 5.431412, 1.001703
  5.8600, 5.331296, 1.003321, 5.794898, 1.002039, 5.437977, 1.001782
  5.8700, 5.343696, 1.003257, 5.802596, 1.002046, 5.444848, 1.001864
  5.8800, 5.355854, 1.003192, 5.810323, 1.002054, 5.452037, 1.001950
  5.8900, 5.367765, 1.003126, 5.818081, 1.002062, 5.459555, 1.002038
  5.9000, 5.379424, 1.003059, 5.825872, 1.002071, 5.467409, 1.002129
  5.9100, 5.390828, 1.002991, 5.833698, 1.002081, 5.475606, 1.002220
  5.9200, 5.401973, 1.002921, 5.841563, 1.002092, 5.484150, 1.002313
  5.9300, 5.412855, 1.002852, 5.849469, 1.002103, 5.493042, 1.002405
  5.9400, 5.423472, 1.002781, 5.857419, 1.002115, 5.502282, 1.002497
  5.9500, 5.433823, 1.002710, 5.865416, 1.002128, 5.511866, 1.002588
  5.9600, 5.443906, 1.002639, 5.873462, 1.002141, 5.521791, 1.002677
  5.9700, 5.453720, 1.002568, 5.881560, 1.002156, 5.532047, 1.002764
  5.9800, 5.463265, 1.002496, 5.889715, 1.002171, 5.542626, 1.002848
  5.9900, 5.472542, 1.002425, 5.897927, 1.002187, 5.553517, 1.002929
  6.0000, 5.481552, 1.002354, 5.906202, 1.002203, 5.564704, 1.003006
  6.0100, 5.490295, 1.002284, 5.914541, 1.002221, 5.576174, 1.003078
  6.0200, 5.498775, 1.002214, 5.922948, 1.002239, 5.587908, 1.003146
  6.0300, 5.506993, 1.002146, 5.931425, 1.002258, 5.599888, 1.003208
  6.0400, 5.514952, 1.002077, 5.939976, 1.002278, 5.612093, 1.003265
  6.0500, 5.522657, 1.002010, 5.948604, 1.002299, 5.624502, 1.003316
  6.0600, 5.530112, 1.001945, 5.957310, 1.002320, 5.637091, 1.003361
  6.0700, 5.537320, 1.001880, 5.966098, 1.002342, 5.649837, 1.003399
  6.0800, 5.544287, 1.001817, 5.974970, 1.002365, 5.662714, 1.003431
  6.0900, 5.551019, 1.001755, 5.983929, 1.002388, 5.675697, 1.003455
  6.1000, 5.557522, 1.001695, 5.992976, 1.002412, 5.688760, 1.003473
  6.1100, 5.563801, 1.001637, 6.002114, 1.002436, 5.701876, 1.003484
  6.1200, 5.569863, 1.001580, 6.011343, 1.002461, 5.715019, 1.003487
  6.1300, 5.575716, 1.001526, 6.020667, 1.002486, 5.728162, 1.003484
  6.1400, 5.581368, 1.001473, 6.030085, 1.002511, 5.741279, 1.003473
  6.1500, 5.586825, 1.001423, 6.039598, 1.002536, 5.754342, 1.003456
  6.1600, 5.592096, 1.001374, 6.049209, 1.002562, 5.767327, 1.003431
  6.1700, 5.597189, 1.001328, 6.058915, 1.002588, 5.780208, 1.003401
  6.1800, 5.602114, 1.001285, 6.068718, 1.002613, 5.792961, 1.003364
  6.1900, 5.606878, 1.001243, 6.078618, 1.002639, 5.805563, 1.003320
  6.2000, 5.611491, 1.001205, 6.088612, 1.002664, 5.817991, 1.003272
  6.2100, 5.615963, 1.001168, 6.098702, 1.002689, 5.830224, 1.003217
  6.2200, 5.620302, 1.001134, 6.108883, 1.002713, 5.842243, 1.003158
  6.2300, 5.624518, 1.001103, 6.119156, 1.002737, 5.854029, 1.003094
  6.2400, 5.628621, 1.001074, 6.129517, 1.002760, 5.865565, 1.003025
  6.2500, 5.632620, 1.001048, 6.139965, 1.002782, 5.876836, 1.002953
  6.2600, 5.636526, 1.001025, 6.150495, 1.002804, 5.887828, 1.002877
  6.2700, 5.640348, 1.001004, 6.161104, 1.002824, 5.898528, 1.002799
  6.2800, 5.644096, 1.000985, 6.171789, 1.002844, 5.908928, 1.002718
  6.2900, 5.647780, 1.000970, 6.182546, 1.002862, 5.919018, 1.002635
  6.3000, 5.651410, 1.000957, 6.193369, 1.002879, 5.928792, 1.002550
  6.3100, 5.654995, 1.000946, 6.204254, 1.002895, 5.938244, 1.002464
  6.3200, 5.658544, 1.000938, 6.215195, 1.002909, 5.947372, 1.002378
  6.3300, 5.662069, 1.000932, 6.226187, 1.002922, 5.956176, 1.002292
  6.3400, 5.665577, 1.000929, 6.237224, 1.002933, 5.964654, 1.002206
  6.3500, 5.669078, 1.000929, 6.248299, 1.002942, 5.972811, 1.002121
  6.3600, 5.672581, 1.000930, 6.259407, 1.002950, 5.980650, 1.002038
  6.3700, 5.676096, 1.000935, 6.270540, 1.002956, 5.988177, 1.001956
  6.3800, 5.679630, 1.000941, 6.281692, 1.002960, 5.995400, 1.001877
  6.3900, 5.683193, 1.000950, 6.292855, 1.002962, 6.002328, 1.001800
  6.4000, 5.686792, 1.000960, 6.304023, 1.002962, 6.008972, 1.001726
  6.4100, 5.690436, 1.000973, 6.315187, 1.002960, 6.015345, 1.001656
  6.4200, 5.694132, 1.000988, 6.326341, 1.002956, 6.021459, 1.001589
  6.4300, 5.697889, 1.001005, 6.337476, 1.002951, 6.027331, 1.001527
  6.4400, 5.701713, 1.001024, 6.348585, 1.002943, 6.032975, 1.001469
  6.4500, 5.705611, 1.001045, 6.359661, 1.002933, 6.038410, 1.001416
  6.4600, 5.709590, 1.001067, 6.370697, 1.002921, 6.043654, 1.001368
  6.4700, 5.713657, 1.001091, 6.381683, 1.002907, 6.048726, 1.001325
  6.4800, 5.717817, 1.001117, 6.392614, 1.002891, 6.053646, 1.001287
  6.4900, 5.722077, 1.001144, 6.403482, 1.002874, 6.058435, 1.001255
  6.5000, 5.726442, 1.001172, 6.414279, 1.002854, 6.063114, 1.001229
  6.5100, 5.730918, 1.001202, 6.425000, 1.002833, 6.067704, 1.001208
